"Trafikkregistreringspunkt","Vegreferanse","Navn","Dato","Fra tidspunkt","Til tidspunkt","Trafikkmengde","Gyldige passeringer","Gjennomsnittshastighet","85-fraktil"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","03:00:00","04:00:00","49.0","49.0","40.6","47.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","04:00:00","05:00:00","47.0","47.0","39.6","45.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","05:00:00","06:00:00","212.0","212.0","37.8","46.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","06:00:00","07:00:00","476.0","470.0","31.1","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","07:00:00","08:00:00","823.0","808.0","31.2","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","08:00:00","09:00:00","1089.0","1060.0","27.8","35.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","09:00:00","10:00:00","890.0","868.0","29.0","36.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","10:00:00","11:00:00","831.0","819.0","31.0","37.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","11:00:00","12:00:00","870.0","855.0","31.4","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","12:00:00","13:00:00","882.0","861.0","31.9","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","13:00:00","14:00:00","836.0","822.0","31.5","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","14:00:00","15:00:00","801.0","793.0","33.3","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","15:00:00","16:00:00","908.0","887.0","32.0","39.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","16:00:00","17:00:00","777.0","674.0","25.1","33.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","17:00:00","18:00:00","810.0","767.0","26.6","36.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","18:00:00","19:00:00","673.0","665.0","30.4","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","19:00:00","20:00:00","514.0","510.0","31.3","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","20:00:00","21:00:00","424.0","423.0","32.5","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","21:00:00","22:00:00","426.0","424.0","36.0","45.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","22:00:00","23:00:00","502.0","501.0","33.8","41.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-09","23:00:00","00:00:00","313.0","311.0","34.6","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","00:00:00","01:00:00","196.0","196.0","36.2","45.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","01:00:00","02:00:00","124.0","123.0","38.8","44.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","02:00:00","03:00:00","89.0","89.0","38.7","46.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","03:00:00","04:00:00","79.0","79.0","42.5","49.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","04:00:00","05:00:00","84.0","84.0","41.7","48.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","05:00:00","06:00:00","147.0","147.0","39.7","46.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","06:00:00","07:00:00","342.0","335.0","31.6","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","07:00:00","08:00:00","761.0","744.0","28.2","34.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","08:00:00","09:00:00","1039.0","1020.0","27.7","35.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","09:00:00","10:00:00","922.0","901.0","31.1","39.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","10:00:00","11:00:00","779.0","765.0","32.0","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","11:00:00","12:00:00","854.0","838.0","33.3","41.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","12:00:00","13:00:00","808.0","800.0","31.9","40.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","13:00:00","14:00:00","848.0","834.0","30.5","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","14:00:00","15:00:00","830.0","819.0","32.3","40.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","15:00:00","16:00:00","897.0","853.0","26.7","35.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","16:00:00","17:00:00","775.0","649.0","21.4","26.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","17:00:00","18:00:00","763.0","746.0","29.7","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","18:00:00","19:00:00","720.0","710.0","31.9","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","19:00:00","20:00:00","447.0","442.0","33.3","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","20:00:00","21:00:00","402.0","401.0","33.6","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","21:00:00","22:00:00","480.0","475.0","35.2","42.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","22:00:00","23:00:00","502.0","499.0","34.8","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-10","23:00:00","00:00:00","515.0","514.0","34.7","41.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","00:00:00","01:00:00","426.0","421.0","35.2","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","01:00:00","02:00:00","401.0","400.0","36.6","44.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","02:00:00","03:00:00","387.0","386.0","37.8","46.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","03:00:00","04:00:00","303.0","302.0","39.4","46.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","04:00:00","05:00:00","84.0","84.0","40.0","45.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","05:00:00","06:00:00","67.0","67.0","40.2","47.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","06:00:00","07:00:00","110.0","110.0","38.0","46.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","07:00:00","08:00:00","207.0","207.0","36.4","43.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","08:00:00","09:00:00","144.0","144.0","35.0","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","09:00:00","10:00:00","241.0","240.0","35.2","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","10:00:00","11:00:00","430.0","428.0","34.9","42.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","11:00:00","12:00:00","570.0","566.0","32.7","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","12:00:00","13:00:00","732.0","710.0","31.9","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","13:00:00","14:00:00","711.0","699.0","30.0","36.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","14:00:00","15:00:00","793.0","777.0","32.3","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","15:00:00","16:00:00","733.0","724.0","31.2","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","16:00:00","17:00:00","661.0","655.0","31.1","37.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","17:00:00","18:00:00","620.0","611.0","31.6","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","18:00:00","19:00:00","574.0","565.0","32.9","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","19:00:00","20:00:00","488.0","484.0","32.2","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","20:00:00","21:00:00","440.0","437.0","33.0","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","21:00:00","22:00:00","520.0","516.0","33.0","39.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","22:00:00","23:00:00","597.0","588.0","32.0","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-11","23:00:00","00:00:00","591.0","585.0","34.1","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","00:00:00","01:00:00","529.0","528.0","34.8","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","01:00:00","02:00:00","495.0","493.0","36.0","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","02:00:00","03:00:00","430.0","428.0","37.8","46.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","03:00:00","04:00:00","462.0","460.0","37.8","45.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","04:00:00","05:00:00","164.0","164.0","40.1","46.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","05:00:00","06:00:00","86.0","86.0","40.6","47.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","06:00:00","07:00:00","74.0","74.0","40.3","49.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","07:00:00","08:00:00","113.0","113.0","38.6","45.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","08:00:00","09:00:00","150.0","149.0","39.0","46.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","09:00:00","10:00:00","168.0","168.0","36.7","43.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","10:00:00","11:00:00","258.0","257.0","36.6","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","11:00:00","12:00:00","374.0","372.0","34.8","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","12:00:00","13:00:00","465.0","460.0","32.4","37.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","13:00:00","14:00:00","535.0","528.0","33.4","41.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","14:00:00","15:00:00","594.0","585.0","32.0","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","15:00:00","16:00:00","605.0","594.0","31.7","39.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","16:00:00","17:00:00","603.0","595.0","32.2","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","17:00:00","18:00:00","640.0","635.0","32.2","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","18:00:00","19:00:00","508.0","503.0","34.8","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","19:00:00","20:00:00","419.0","417.0","35.4","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","20:00:00","21:00:00","387.0","385.0","34.8","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","21:00:00","22:00:00","314.0","313.0","35.0","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","22:00:00","23:00:00","243.0","243.0","35.8","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-12","23:00:00","00:00:00","182.0","181.0","35.8","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","00:00:00","01:00:00","89.0","89.0","37.6","46.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","01:00:00","02:00:00","48.0","48.0","39.9","46.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","02:00:00","03:00:00","33.0","33.0","42.2","48.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","03:00:00","04:00:00","28.0","26.0","40.6","49.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","04:00:00","05:00:00","34.0","34.0","39.6","45.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","05:00:00","06:00:00","104.0","103.0","38.1","46.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","06:00:00","07:00:00","368.0","364.0","32.0","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","07:00:00","08:00:00","787.0","768.0","31.8","39.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","08:00:00","09:00:00","1003.0","982.0","30.2","37.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","09:00:00","10:00:00","833.0","808.0","28.7","36.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","10:00:00","11:00:00","806.0","789.0","28.9","35.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","11:00:00","12:00:00","763.0","752.0","31.9","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","12:00:00","13:00:00","785.0","769.0","29.5","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","13:00:00","14:00:00","742.0","739.0","30.9","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","14:00:00","15:00:00","772.0","763.0","30.6","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","15:00:00","16:00:00","838.0","810.0","29.2","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","16:00:00","17:00:00","736.0","662.0","28.3","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","17:00:00","18:00:00","782.0","768.0","29.4","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","18:00:00","19:00:00","585.0","578.0","32.3","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","19:00:00","20:00:00","454.0","448.0","33.0","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","20:00:00","21:00:00","345.0","342.0","33.6","40.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","21:00:00","22:00:00","362.0","359.0","33.4","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","22:00:00","23:00:00","313.0","311.0","35.8","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-13","23:00:00","00:00:00","192.0","192.0","35.4","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","00:00:00","01:00:00","123.0","123.0","34.1","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","01:00:00","02:00:00","71.0","71.0","39.4","46.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","02:00:00","03:00:00","28.0","28.0","39.8","45.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","03:00:00","04:00:00","38.0","38.0","37.7","45.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","04:00:00","05:00:00","33.0","33.0","37.1","46.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","05:00:00","06:00:00","86.0","86.0","35.5","44.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","06:00:00","07:00:00","398.0","391.0","33.1","42.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","07:00:00","08:00:00","827.0","810.0","29.3","35.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","08:00:00","09:00:00","1088.0","1064.0","27.6","34.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","09:00:00","10:00:00","969.0","947.0","28.1","35.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","10:00:00","11:00:00","867.0","848.0","31.1","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","11:00:00","12:00:00","804.0","781.0","31.4","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","12:00:00","13:00:00","822.0","808.0","33.6","42.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","13:00:00","14:00:00","839.0","823.0","31.2","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","14:00:00","15:00:00","829.0","815.0","30.2","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","15:00:00","16:00:00","857.0","841.0","28.3","36.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","16:00:00","17:00:00","816.0","745.0","29.2","37.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","17:00:00","18:00:00","786.0","772.0","30.5","37.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","18:00:00","19:00:00","693.0","684.0","31.8","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","19:00:00","20:00:00","483.0","480.0","32.6","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","20:00:00","21:00:00","408.0","405.0","34.6","41.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","21:00:00","22:00:00","481.0","475.0","33.6","39.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","22:00:00","23:00:00","466.0","464.0","33.6","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-14","23:00:00","00:00:00","263.0","263.0","35.4","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","00:00:00","01:00:00","162.0","162.0","36.5","45.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","01:00:00","02:00:00","92.0","92.0","39.4","46.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","02:00:00","03:00:00","51.0","51.0","40.8","49.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","03:00:00","04:00:00","52.0","52.0","39.3","45.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","04:00:00","05:00:00","58.0","58.0","37.3","47.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","05:00:00","06:00:00","163.0","162.0","37.3","45.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","06:00:00","07:00:00","379.0","372.0","33.0","40.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","07:00:00","08:00:00","824.0","808.0","29.8","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","08:00:00","09:00:00","1113.0","1085.0","29.2","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","09:00:00","10:00:00","962.0","936.0","29.4","36.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","10:00:00","11:00:00","918.0","898.0","30.3","37.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","11:00:00","12:00:00","879.0","853.0","28.5","36.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","12:00:00","13:00:00","864.0","849.0","30.9","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","13:00:00","14:00:00","882.0","867.0","30.6","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","14:00:00","15:00:00","900.0","886.0","30.3","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","15:00:00","16:00:00","892.0","869.0","28.6","36.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","16:00:00","17:00:00","814.0","789.0","30.0","39.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","17:00:00","18:00:00","881.0","864.0","28.7","35.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","18:00:00","19:00:00","696.0","692.0","33.1","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","19:00:00","20:00:00","513.0","509.0","33.6","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","20:00:00","21:00:00","449.0","448.0","33.8","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","21:00:00","22:00:00","512.0","508.0","33.0","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","22:00:00","23:00:00","502.0","499.0","35.0","42.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-15","23:00:00","00:00:00","300.0","299.0","36.5","43.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","00:00:00","01:00:00","150.0","150.0","37.4","44.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","01:00:00","02:00:00","89.0","89.0","40.4","46.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","02:00:00","03:00:00","46.0","46.0","40.9","48.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","03:00:00","04:00:00","48.0","48.0","41.0","47.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","04:00:00","05:00:00","62.0","62.0","40.3","47.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","05:00:00","06:00:00","138.0","137.0","38.0","47.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","06:00:00","07:00:00","384.0","381.0","33.2","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","07:00:00","08:00:00","823.0","802.0","29.4","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","08:00:00","09:00:00","1096.0","1078.0","30.3","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","09:00:00","10:00:00","985.0","957.0","29.5","36.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","10:00:00","11:00:00","821.0","725.0","25.8","35.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","11:00:00","12:00:00","925.0","875.0","28.1","35.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","12:00:00","13:00:00","844.0","828.0","30.5","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","13:00:00","14:00:00","833.0","817.0","29.2","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","14:00:00","15:00:00","853.0","844.0","29.9","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","15:00:00","16:00:00","929.0","886.0","27.5","35.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","16:00:00","17:00:00","766.0","650.0","24.6","30.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","17:00:00","18:00:00","986.0","888.0","22.1","32.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","18:00:00","19:00:00","878.0","852.0","30.9","36.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","19:00:00","20:00:00","608.0","603.0","32.3","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","20:00:00","21:00:00","563.0","561.0","31.4","38.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","21:00:00","22:00:00","611.0","610.0","31.8","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","22:00:00","23:00:00","615.0","610.0","34.0","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-16","23:00:00","00:00:00","450.0","446.0","35.6","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-17","00:00:00","01:00:00","272.0","272.0","37.0","44.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-17","01:00:00","02:00:00","193.0","193.0","41.0","47.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-17","02:00:00","03:00:00","129.0","129.0","42.0","49.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2020-01-17","03:00:00","04:00:00","84.0","84.0","39.6","47.8"
