"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALVORLIGHETSGRAD";"ANTALL ALVORLIG SKADET (STK)";"ANTALL ANDRE ENHETER (NY) (STK)";"ANTALL BUSS (NY) (STK)";"ANTALL DREPTE I ULYKKEN (STK)";"ANTALL ENHETER (STK)";"ANTALL FOTGJENGERE (NY) (STK)";"ANTALL KJØREFELT (STK)";"ANTALL LASTEBIL (NY) (STK)";"ANTALL LETT MC (NY) (STK)";"ANTALL LETTERE SKADET (STK)";"ANTALL LITEN ELEKTRISK MOTORVOGN (STK)";"ANTALL MC (NY) (STK)";"ANTALL MEGET ALVORLIG SKADET (STK)";"ANTALL MOPED (NY) (STK)";"ANTALL PERSONBIL (NY) (STK)";"ANTALL SKINNEGÅENDE MATERIELL (NY) (STK)";"ANTALL SYKKEL (NY) (STK)";"ANTALL TRAKTOR (NY) (STK)";"ANTALL UKJENTE ENHETER (NY) (STK)";"ANTALL VAREBIL (NY) (STK)";"ATK, INFLUENSSTREKNING (NY)";"DEKKETYPE";"FARTSDEMPENDE TILTAK (NY)";"FARTSGRENSE (KM/H)";"FORSTERKET VEGOPPMERKING";"FYLKENAVN (NY)";"FYLKENUMMER (NY)";"FYSISK MIDTDELER/MIDTREKKVERK";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK ARM (NY)";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK KRYSSDEL (NY)";"HISTORISK KRYSSDEL METERVERDI (NY)";"HISTORISK METERVERDI (NY)";"HISTORISK SIDEANLEGGSDEL (NY)";"HISTORISK SIDEANLEGGSDEL METERVERDI (NY)";"HISTORISK TRAFIKANTGRUPPE (NY)";"HISTORISK VEGDELSTREKNING (NY)";"HISTORISK VEGFASE (NY)";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"HISTORISK VEGSTREKNING (NY)";"KJØREFELTTYPE";"KOMMUNENAVN (NY)";"KOMMUNENUMMER (NY)";"LYSFORHOLD";"MC-SKINNE (NY)";"MÅNED (NY)";"REGULERING GANGFELT (NY)";"REGULERING VEGKRYSS (NY)";"STEDFESTINGENS NØYAKTIGHET";"STEDSFORHOLD";"TEMPERATUR (ºC)";"TETTSTED";"UID (NY)";"UKEDAG";"UKEDAGSTYPE (NY)";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"ULYKKESTYPE (NY)";"ULYKKESTYPE UNDERKATEGORI (NY)";"VEGBELYSNING (NY)";"VEGBREDDE (M)";"VEGTYPE";"VINTERDRIFTSKLASSE (NY)";"VÆRFORHOLD";"ÅDT (NY)";"ÅR (NY)";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"86371790";"570";"1";"1";"2005-09-27";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"3";"0";"2";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"POINT (261098 6649291)";"Nei";"1";"2749";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"9";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Tettsted";"UID1000109648";"Tirsdag";"Yrkesdøgn";"2005-09-27";"14:13:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"12";"Vanlig veg/gate";"";"God sikt, nedbør";"14968";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4907";"Riksveg";"Eksisterende";"162";"1";"1";"4907,316";"4907,316";"625518";"0,59867767";"0,59867767";"";"";"enkelBilveg";"0";"716:197520174,716:213651908,716:245817659,717:197519739,717:213651474,717:245817273";"571:86371791,571:86371793,571:86371795";"POINT Z(261098.159 6649290.846 6.462)"
"86371987";"570";"1";"1";"2005-10-18";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (261266 6649444)";"Nei";"1";"2524";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Sykkelfelt";"Oslo";"301";"Dagslys";"";"10";"Ukjent";"Ukjent";"";"Annet (P-plass, torv, o. l.)";"0";"Tettsted";"UID1000109687";"Tirsdag";"Yrkesdøgn";"2005-10-18";"17:30:00";"Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode";"Andre ulykker";"Andre ulykker(parkering o.l)";"Nei";"15";"Vanlig veg/gate";"";"God sikt, opphold";"14968";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4680";"Riksveg";"Eksisterende";"162";"1";"1";"4680,047";"4680,047";"625518";"0,34258069";"0,34258069";"";"";"enkelBilveg";"0";"716:197520172,716:213651906,716:245817658,717:197519739,717:213651474,717:245817273";"571:86371988,571:86371990";"POINT Z(261264.032 6649443.962 3.437)"
"86372055";"570";"1";"1";"2005-10-30";"";"2023-01-25T14:48";"";"";"0";"0";"";"2";"1";"4";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"POINT (262866 6649154)";"Nei";"1";"208";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"10";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"10";"Tettsted";"UID1000109700";"Søndag";"Helgedøgn";"2005-10-30";"02:48:00";"Fotgjenger krysset kjørebanen forøvrig";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Nei";"";"Vanlig veg/gate";"";"Dårlig sikt forøvrig";"13574";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2267";"Riksveg";"Eksisterende";"162";"1";"1";"2266,549";"2266,549";"625515";"0,56241791";"0,56241791";"";"";"kanalisertVeg";"0";"716:197520162,716:213651897,716:245817650,717:197519737,717:213651472,717:245817271";"571:86372056,571:86372058";"POINT Z(262866.085 6649154.209 2.958)"
"86372364";"570";"1";"1";"2005-04-27";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (261585 6649804)";"Nei";"1";"1976";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"4";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"15";"Tettsted";"UID1000109760";"Onsdag";"Yrkesdøgn";"2005-04-27";"21:23:00";"Avsvinging til venstre foran kjørende i motsatt retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Nei";"";"Vanlig veg/gate";"";"God sikt, opphold";"17269";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3983";"Riksveg";"Eksisterende";"162";"1";"1";"3983,031";"3983,031";"625517";"0,88295395";"0,88295395";"";"";"kanalisertVeg";"0";"716:197520169,716:213651903,716:245817655,717:197519738,717:213651473,717:245817272";"571:86372365,571:86372367";"POINT Z(261589.115 6649800.998 12.154)"
"86373450";"570";"1";"1";"2005-04-10";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"30";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (261652 6649884)";"Nei";"1";"1874";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"4";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"3";"Tettsted";"UID1000109958";"Søndag";"Helgedøgn";"2005-04-10";"01:25:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Nei";"10";"Vanlig veg/gate";"";"God sikt, opphold";"17269";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3879";"Riksveg";"Eksisterende";"162";"1";"1";"3878,818";"3878,818";"625517";"0,82204119";"0,82204119";"";"";"kanalisertVeg";"0";"716:197520168,716:213651902,717:197519738,717:213651473,717:245817272";"571:86373451,571:86373454";"POINT Z(261647.086 6649887.499 12.75)"
"86373567";"570";"1";"1";"2005-01-16";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"3";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"POINT (261067 6649264)";"Nei";"1";"2811";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"1";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"0";"Ikke tettsted";"UID1000109976";"Søndag";"Helgedøgn";"2005-01-16";"03:50:00";"Påkjøring ved vending foran kjørende i samme retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra samme kjøreretning";"Ja";"11,6";"Vanlig veg/gate";"";"God sikt, opphold";"14968";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4947";"Riksveg";"Eksisterende";"162";"1";"1";"4946,959";"4946,959";"625518";"0,64356759";"0,64356759";"";"";"enkelBilveg";"0";"716:197520174,716:213651908,717:197519739,717:213651474,717:245817273";"571:86373568,571:86373573";"POINT Z(261067.031 6649263.965 6.103)"
"86373787";"570";"1";"1";"2005-06-22";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"2";"0";"0";"";"";"0";"";"0";"1";"0";"1";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (261392 6649619)";"Nei";"1";"2260";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"6";"Ukjent";"Ukjent";"";"Vegstrekning utenfor kryss/avkjørsel";"20";"Tettsted";"UID1000110017";"Onsdag";"Yrkesdøgn";"2005-06-22";"12:03:00";"Uhell med uklart forløp mellom kjøretøy med samme kjøreretning";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"7";"Vanlig veg/gate";"";"God sikt, opphold";"9117";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4229";"Riksveg";"Eksisterende";"162";"1";"1";"4229,2";"4229,2";"625518";"0,05344776";"0,05344776";"";"";"enkelBilveg";"0";"717:197519739,717:213651474,717:245817273";"571:86373788,571:86373790";"POINT Z(261391.904 6649619.131 13.04)"
"86374165";"570";"1";"1";"2005-05-28";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"1";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (261353 6649520)";"Nei";"1";"2429";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"5";"Ukjent";"Ukjent";"Nøyaktig";"4 armet kryss (X-kryss)";"14";"Tettsted";"UID1000110087";"Lørdag";"Helgedøgn";"2005-05-28";"00:15:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Nei";"12";"Vanlig veg/gate";"";"God sikt, opphold";"14968";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4563";"Riksveg";"Eksisterende";"162";"1";"1";"4562,689";"4562,689";"625518";"0,21050703";"0,21050703";"";"";"kanalisertVeg";"0";"716:197520171,716:213651905,716:245817657,717:197519739,717:213651474,717:245817273";"571:86374166,571:86374168";"POINT Z(261353.328 6649520.632 6.45)"
"86374502";"570";"1";"1";"2005-05-14";"";"2023-07-24T10:59:32";"";"";"0";"0";"";"2";"0";"1";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"Nei";"Tørr, bar veg";"POINT (262487 6649639)";"Nei";"80";"43008";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"5";"Ukjent";"Ukjent";"Nøyaktig";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000110152";"Lørdag";"Helgedøgn";"2005-05-14";"12:31:00";"Avsvinging til venstre foran kjørende i motsatt retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Ja";"10";"Boliggate, boligveg";"";"God sikt, opphold";"";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD2 m11";"Riksveg";"Eksisterende";"162";"1";"1";"10,618";"10,618";"625524";"0,05328457";"0,05328457";"";"";"rampe";"0";"717:197519737,717:213651472";"571:86374503,571:86374505";"POINT Z(262484.2 6649642.5 8.858)"
"86374844";"570";"1";"1";"2005-03-15";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"3";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (262637 6649272)";"Nei";"1";"475";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"3";"Ukjent";"Ukjent";"";"Rundkjøring";"0";"Tettsted";"UID1000110216";"Tirsdag";"Yrkesdøgn";"2005-03-15";"19:40:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"9";"Vanlig veg/gate";"";"God sikt, opphold";"17221";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2482";"Riksveg";"Eksisterende";"162";"1";"1";"2482,162";"2482,162";"625517";"0,00576048";"0,00576048";"";"";"kanalisertVeg";"0";"716:197520164,716:213651899,716:245817652,717:197519737,717:213651472,717:245817271";"571:86374845,571:86374847";"POINT Z(262639.569 6649272.937 3.743)"
"86375001";"570";"1";"1";"2005-02-18";"";"2023-01-25T14:48";"";"";"0";"0";"";"2";"0";"4";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"1";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"";"Nei";"1";"315";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"2";"Ukjent";"Ukjent";"";"Rundkjøring";"6";"Tettsted";"UID1000110246";"Fredag";"Yrkesdøgn";"2005-02-18";"20:27:00";"Avsvinging til venstre foran kjørende i motsatt retning";"Kryssende kjøreretning";"Ulykke ved avsvinging fra motsatte kjøreretning";"Nei";"11";"Vanlig veg/gate";"";"God sikt, opphold";"13574";"2005";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2371";"Riksveg";"Eksisterende";"162";"1";"1";"2371,381";"2371,381";"625515";"0,98689781";"0,98689781";"";"";"kanalisertVeg";"0";"716:197520163,716:213651898,716:245817651,717:197519737,717:213651472,717:245817271";"571:86375002,571:86375004";"POINT Z(262769.739 6649194.62 3.025)"
"86375773";"570";"1";"1";"2004-11-02";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Tørr, bar veg";"POINT (261587 6649792)";"Nei";"1";"1990";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Dagslys";"";"11";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"0";"Tettsted";"UID1000110389";"Tirsdag";"Yrkesdøgn";"2004-11-02";"10:10:00";"Påkjøring bakfra";"Samme kjøreretning";"Ulykke mellom kjøretøy med samme kjøreretning";"Nei";"14";"Vanlig veg/gate";"";"God sikt, opphold";"17000";"2004";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3992";"Riksveg";"Eksisterende";"162";"1";"1";"3991,603";"3991,603";"625517";"0,88796136";"0,88796136";"";"";"kanalisertVeg";"0";"716:197520169,716:213651903,717:197519738,717:213651473";"571:86375774,571:86375776";"POINT Z(261584.063 6649794.073 12.116)"
"86375778";"570";"1";"1";"2004-10-03";"";"2023-07-24T10:59:32";"";"";"0";"0";"";"3";"2";"2";"0";"0";"";"";"0";"";"0";"1";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"30";"Ukjent";"Oslo";"3";"";"Ukjent";"POINT (262582 6649503)";"Nei";"80";"14257";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"10";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"";"Tettsted";"UID1000110390";"Søndag";"Helgedøgn";"2004-10-03";"00:01:00";"Fotgjenger krysset kjørebanen foran venstresvingende kjøretøy i kryss";"Fotgjenger/akende";"Fotgjenger krysset kjørebanen";"Ja";"7";"Vanlig veg/gate";"";"Ukjent";"4080";"2004";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2778 KD1 m257";"Riksveg";"Eksisterende";"162";"1";"1";"256,995";"256,995";"625521";"0,73128998";"0,73128998";"";"";"enkelBilveg";"0";"716:213651911,717:197519740,717:213651475";"571:86375779,571:86375781,571:86375783";"POINT Z(262583.967 6649503.975 5.758)"
"86375785";"570";"1";"1";"2004-10-07";"";"2023-07-26T15:05:22";"";"";"0";"0";"";"1";"0";"2";"0";"0";"";"";"0";"";"0";"0";"0";"1";"0";"0";"0";"Ukjent";"Asfalt, oljegrus";"Ukjent";"30";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"POINT (261453 6649646)";"Nei";"1";"2218";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"10";"Ukjent";"Ukjent";"";"Rundkjøring";"0";"Tettsted";"UID1000110391";"Torsdag";"Yrkesdøgn";"2004-10-07";"23:59:00";"Hull i vegen o.l.";"Andre ulykker";"Andre ulykker(parkering o.l)";"Nei";"7";"Vanlig veg/gate";"";"God sikt, nedbør";"";"2004";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183";"Riksveg";"Eksisterende";"162";"1";"1";"4182,732";"4182,732";"625518";"1,4494E-4";"1,4494E-4";"";"";"enkelBilveg";"0";"716:197520170,716:213651904,717:197519739,717:213651474";"571:86375786";"POINT Z(261434.001 6649638.062 13.191)"
"86376524";"570";"1";"1";"2004-10-03";"";"2023-07-26T10:16:47";"";"";"0";"0";"";"2";"0";"5";"0";"0";"";"";"0";"";"0";"2";"0";"0";"0";"0";"0";"Nei";"Asfalt, oljegrus";"Ukjent";"50";"Ukjent";"Oslo";"3";"";"Våt, bar veg";"POINT (261651 6649883)";"Nei";"1";"1869";"";"";"";"";"";"K";"";"V";"Riksveg";"162";"Eksisterende veg";"";"Vanlig kjørefelt";"Oslo";"301";"Mørkt med vegbelysning";"";"10";"Ukjent";"Ukjent";"";"4 armet kryss (X-kryss)";"0";"Tettsted";"UID1000110524";"Søndag";"Helgedøgn";"2004-10-03";"01:18:00";"Kryssende kjøreretninger (uten avsvinging)";"Kryssende kjøreretning";"Ulykke ved kryssende kjøreretning uten avsvingning";"Nei";"12";"Vanlig veg/gate";"";"God sikt, nedbør";"17000";"2004";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3878";"Riksveg";"Eksisterende";"162";"1";"1";"3878,447";"3878,447";"625517";"0,82182435";"0,82182435";"";"";"kanalisertVeg";"0";"716:197520168,716:213651902,717:197519738,717:213651473";"571:86376525,571:86376527";"POINT Z(261647.301 6649887.801 12.758)"
